北京,Android,30.0,3-5年,本科,互联网,已上市,10000人以上,小米
北京,Android高级开发工程师,27.5,5-10年,本科,互联网,A轮,1000-9999人,惠下单
北京,Android,37.5,3-5年,硕士,互联网,已上市,1000-9999人,爱奇艺
北京,Android,11.5,3-5年,大专,计算机软件,已上市,10000人以上,文思海辉
北京,Android,37.5,3-5年,本科,互联网,C轮,10000人以上,蚂蚁金服
北京,Android,25.0,1-3年,本科,移动互联网,D轮及以上,10000人以上,今日头条
北京,Android,24.0,3-5年,本科,智能硬件,B轮,1000-9999人,车和家
北京,Android,13.0,3-5年,本科,计算机软件,已上市,1000-9999人,北大方正电子
北京,Android,20.0,3-5年,本科,互联网,不需要融资,1000-9999人,旅悦
北京,Android开发工程师,15.0,3-5年,本科,计算机软件,已上市,1000-9999人,东方国信
北京,Android,45.0,3-5年,本科,O2O,D轮及以上,10000人以上,美团点评
北京,Android,10.5,3-5年,大专,工程施工,已上市,100-499人,天巨天下
北京,Android,11.5,3-5年,本科,O2O,天使轮,20-99人,海澜汇通
北京,Android,24.0,1-3年,本科,互联网,C轮,10000人以上,蚂蚁金服
北京,Android,15.0,1年以内,本科,移动互联网,C轮,100-499人,华捷艾米
北京,Android,22.5,3-5年,本科,互联网,A轮,20-99人,测测星座
北京,Android,22.5,3-5年,本科,汽车生产,B轮,100-499人,智车优行
北京,Android,32.5,3-5年,本科,移动互联网,D轮及以上,10000人以上,今日头条
北京,Android,22.5,3-5年,本科,生活服务,已上市,10000人以上,海底捞火锅
北京,Android,8.5,1-3年,本科,数据服务,未融资,0-20人,同享数据
北京,Android工程师,22.5,3-5年,本科,互联网,已上市,10000人以上,百度
北京,Android,18.0,3-5年,本科,在线教育,未融资,20-99人,延河教育
北京,Android,15.0,3-5年,本科,智能硬件,A轮,100-499人,神州安付
北京,安卓系统应用工程师,30.0,3-5年,本科,互联网,不需要融资,10000人以上,京东金融
北京,Android,22.5,3-5年,本科,移动互联网,C轮,100-499人,华捷艾米
北京,抖音Android Leader,45.0,5-10年,本科,移动互联网,D轮及以上,10000人以上,今日头条
北京,Android,17.0,经验不限,大专,移动互联网,A轮,100-499人,北京分钟时代
北京,Android,22.5,3-5年,本科,互联网,B轮,100-499人,北京雷石
北京,Android负责人,50.0,5-10年,本科,医疗健康,B轮,20-99人,百索科技
北京,Android,22.5,3-5年,大专,互联网,天使轮,20-99人,清藤影视科技
上海,Android,15.0,1-3年,本科,文化/体育/娱乐,天使轮,0-20人,卓莹
上海,Android开发工程师,9.0,经验不限,学历不限,企业服务,未融资,20-99人,日霆视觉科技
上海,XUI Android应用工程师,15.5,应届生,硕士,汽车生产,B轮,1000-9999人,小鹏汽车
上海,Android,30.0,1年以内,本科,互联网金融,B轮,10000人以上,蚂蚁金服
上海,Android,17.0,3-5年,本科,互联网,已上市,1000-9999人,途牛旅游网
上海,Android开发,11.0,1-3年,本科,通信/网络设备,已上市,1000-9999人,陕西省通信服务
上海,Android工程师,19.0,5-10年,本科,计算机软件,天使轮,100-499人,上海宣郝
上海,Android,4.5,1年以内,大专,计算机服务,未融资,20-99人,上海鲲翔
上海,Android,9.0,1-3年,本科,贸易/进出口,未融资,20-99人,YSLOCKER
上海,Android,27.5,5-10年,本科,社交网络,未融资,100-499人,浪live
上海,车载Android应用工程师,15.5,应届生,硕士,汽车生产,B轮,1000-9999人,小鹏汽车
上海,Android,10.5,3-5年,本科,移动互联网,未融资,20-99人,全购
上海,Android应用资深工程师/专家（位置服务）,30.0,3-5年,本科,汽车生产,B轮,1000-9999人,小鹏汽车
上海,Android,30.0,3-5年,本科,互联网,C轮,10000人以上,蚂蚁金服
上海,Android,14.0,3-5年,本科,移动互联网,未融资,100-499人,迅傲科技
上海,Android,15.0,1-3年,本科,计算机软件,未融资,10000人以上,软通动力
上海,Android,7.0,1-3年,大专,移动互联网,未融资,0-20人,羽琪科技
上海,Android,37.5,经验不限,学历不限,移动互联网,天使轮,0-20人,上海角石
上海,Android,20.0,1-3年,本科,计算机软件,天使轮,0-20人,庄生晓梦信息科技
上海,Android,11.5,1-3年,本科,电子商务,未融资,20-99人,正中电缆
上海,Android,4.5,经验不限,本科,计算机软件,未融资,20-99人,融港网络科技
上海,Android,12.5,3-5年,本科,医疗健康,未融资,20-99人,万枫医疗
上海,Android,38.5,5-10年,本科,计算机软件,不需要融资,10000人以上,华为
上海,Android,30.0,经验不限,本科,移动互联网,已上市,1000-9999人,拼多多
上海,Android,17.5,3-5年,本科,计算机软件,不需要融资,20-99人,千樱信息科技有限公司
上海,Android,14.0,1-3年,本科,移动互联网,A轮,20-99人,wordoor
上海,Android开发工程师,15.0,3-5年,本科,计算机软件,已上市,1000-9999人,博彦科技
上海,Android,15.0,3-5年,本科,游戏,天使轮,20-99人,上海堂然
上海,高级Android工程师/专家,40.0,5-10年,本科,互联网,C轮,10000人以上,蚂蚁金服
上海,安卓开发,9.0,3-5年,本科,O2O,天使轮,20-99人,物托帮网络科技
广州,Android,10.0,1-3年,本科,移动互联网,未融资,20-99人,金溪欣
广州,Android,10.5,1-3年,学历不限,互联网金融,未融资,500-999人,金向标
广州,Android,7.0,1年以内,大专,通信/网络设备,未融资,20-99人,天为电信
广州,IOS/android,12.5,3-5年,本科,互联网,未融资,100-499人,广东苍鹿
广州,Android,10.0,1-3年,本科,移动互联网,未融资,20-99人,海聊科技
广州,Android,9.5,1-3年,本科,互联网金融,天使轮,0-20人,米财网
广州,Android,12.0,3-5年,大专,计算机软件,天使轮,20-99人,博凡科技
广州,安卓逆向,12.0,3-5年,中专/中技,移动互联网,D轮及以上,20-99人,万商堂
广州,Android,8.5,1-3年,本科,智能硬件,未融资,0-20人,于飞科技
广州,Android负责人,27.0,5-10年,本科,计算机软件,已上市,1000-9999人,广州华钦
广州,Android工程师,11.5,3-5年,大专,计算机软件,未融资,0-20人,捷软科技
广州,安卓工程师,6.0,1-3年,学历不限,企业服务,不需要融资,500-999人,金不换财务
广州,Android,7.5,1年以内,大专,电子商务,未融资,500-999人,阿凡提
广州,Android,22.5,1-3年,本科,互联网,已上市,100-499人,触宝科技
广州,Android工程师,9.0,3-5年,本科,互联网,未融资,20-99人,念菲网络
广州,安卓开发工程师,11.0,1-3年,本科,数据服务,未融资,20-99人,泽恩科技
广州,Android逆向,12.0,3-5年,学历不限,移动互联网,D轮及以上,20-99人,万商堂
广州,Android开发,16.5,3-5年,本科,计算机软件,已上市,10000人以上,中软国际
广州,Android开发,10.5,1年以内,本科,计算机软件,B轮,1000-9999人,慧博云通
广州,Android逆向工程师,13.0,1-3年,本科,广告营销,天使轮,20-99人,O Studio
广州,安卓开发工程师,11.5,3-5年,大专,贸易/进出口,未融资,100-499人,赤骥商贸有限公司
广州,高级安卓工程师,12.0,5-10年,本科,移动互联网,不需要融资,1000-9999人,联龙博通
广州,Android工程师,27.5,3-5年,本科,互联网,已上市,1000-9999人,虎牙直播
广州,Android,15.0,1-3年,本科,企业服务,,0-20人,企V互动
广州,Android,4.5,1-3年,本科,移动互联网,天使轮,0-20人,广州百众
广州,Android项目经理,17.5,5-10年,本科,计算机软件,B轮,1000-9999人,慧博云通
广州,Android,7.5,3-5年,本科,移动互联网,未融资,20-99人,广州鼎瀛
广州,Android,12.5,3-5年,本科,贸易/进出口,,100-499人,赤骥
广州,android开发工程师,19.0,3-5年,本科,计算机软件,已上市,10000人以上,中软国际
广州,Android工程师,12.5,3-5年,大专,媒体,已上市,20-99人,中运传媒
深圳,安卓开发,6.5,1年以内,本科,计算机软件,不需要融资,0-20人,壹线科技
深圳,安卓,15.0,1-3年,本科,计算机软件,未融资,10000人以上,软通动力
深圳,Android,20.0,经验不限,本科,家具/家电/家居,,10000人以上,创维-RGB电子
深圳,Android,16.0,3-5年,本科,计算机软件,已上市,10000人以上,中软国际
深圳,Android,19.0,经验不限,本科,互联网,已上市,10000人以上,百度
深圳,Android,30.0,3-5年,本科,移动互联网,未融资,20-99人,众创科技
深圳,Android,22.5,3-5年,本科,互联网,不需要融资,10000人以上,OPPO
深圳,Android,18.0,3-5年,本科,计算机软件,未融资,20-99人,赛思和创
深圳,Android,11.5,3-5年,本科,生活服务,天使轮,20-99人,车工坊
